origin,year,month,day,hour,temp,dewp,humid,wind_dir,wind_speed,wind_gust,precip,pressure,visib,time_hour
JFK,2017.0,8.0,7,21,,,,120.0,11.5078,13.242946083999998,,,10.0,2017-08-08 04:00:00
JFK,2017.0,8.0,7,22,,,,140.0,13.809359999999998,15.891535300799996,,,10.0,2017-08-08 05:00:00
JFK,2017.0,8.0,7,23,,,,120.0,10.357019999999999,11.918651475599997,,,10.0,2017-08-08 06:00:00
JFK,2017.0,8.0,8,0,,,,100.0,6.904679999999999,7.945767650399998,,,10.0,2017-08-08 07:00:00
JFK,2017.0,8.0,8,1,,,,70.0,5.7539,6.621473041999999,,,10.0,2017-08-08 08:00:00
JFK,2017.0,8.0,8,2,,,,100.0,8.05546,9.2700622588,,,10.0,2017-08-08 09:00:00
JFK,2017.0,8.0,8,3,,,,40.0,6.904679999999999,7.945767650399998,,,7.0,2017-08-08 10:00:00
JFK,2017.0,8.0,8,4,,,,20.0,6.904679999999999,7.945767650399998,,,7.0,2017-08-08 11:00:00
JFK,2017.0,8.0,8,5,,,,360.0,8.05546,9.2700622588,,,7.0,2017-08-08 12:00:00
JFK,2017.0,8.0,8,6,,,,10.0,8.05546,9.2700622588,,,10.0,2017-08-08 13:00:00
JFK,2017.0,8.0,8,7,,,,350.0,6.904679999999999,7.945767650399998,,,10.0,2017-08-08 14:00:00
JFK,2017.0,8.0,8,8,,,,10.0,3.4523399999999995,3.972883825199999,,,10.0,2017-08-08 15:00:00
JFK,2017.0,8.0,8,9,,,,350.0,5.7539,6.621473041999999,,,10.0,2017-08-08 16:00:00
JFK,2017.0,8.0,8,10,,,,350.0,3.4523399999999995,3.972883825199999,,,10.0,2017-08-08 17:00:00
JFK,2017.0,8.0,8,11,,,,360.0,3.4523399999999995,3.972883825199999,,,10.0,2017-08-08 18:00:00
JFK,2017.0,8.0,8,12,,,,360.0,5.7539,6.621473041999999,,,10.0,2017-08-08 19:00:00
JFK,2017.0,8.0,8,13,,,,350.0,8.05546,9.2700622588,,,10.0,2017-08-08 20:00:00
JFK,2017.0,8.0,8,14,,,,350.0,12.658579999999999,14.567240692399997,,,10.0,2017-08-08 21:00:00
JFK,2017.0,8.0,8,15,,,,360.0,11.5078,13.242946083999998,,,10.0,2017-08-08 22:00:00
JFK,2017.0,8.0,8,16,,,,360.0,17.261699999999998,19.864419125999994,,,10.0,2017-08-08 23:00:00
JFK,2017.0,8.0,8,17,,,,10.0,13.809359999999998,15.891535300799996,,,10.0,2017-08-09 00:00:00
JFK,2017.0,8.0,8,18,,,,350.0,5.7539,6.621473041999999,,,10.0,2017-08-09 01:00:00
JFK,2017.0,8.0,8,19,,,,10.0,8.05546,9.2700622588,,,10.0,2017-08-09 02:00:00
JFK,2017.0,8.0,8,20,,,,,,,,,10.0,2017-08-09 03:00:00
JFK,2017.0,8.0,8,21,,,,20.0,10.357019999999999,11.918651475599997,,,10.0,2017-08-09 04:00:00
JFK,2017.0,8.0,8,22,,,,360.0,8.05546,9.2700622588,,,10.0,2017-08-09 05:00:00
JFK,2017.0,8.0,8,23,,,,160.0,6.904679999999999,7.945767650399998,,,10.0,2017-08-09 06:00:00
JFK,2017.0,8.0,9,0,,,,160.0,6.904679999999999,7.945767650399998,,,10.0,2017-08-09 07:00:00
JFK,2017.0,8.0,9,1,,,,190.0,3.4523399999999995,3.972883825199999,,,10.0,2017-08-09 08:00:00
JFK,2017.0,8.0,9,2,,,,230.0,6.904679999999999,7.945767650399998,,,10.0,2017-08-09 09:00:00
JFK,2017.0,8.0,9,3,,,,250.0,6.904679999999999,7.945767650399998,,,10.0,2017-08-09 10:00:00
JFK,2017.0,8.0,9,4,,,,250.0,6.904679999999999,7.945767650399998,,,10.0,2017-08-09 11:00:00
JFK,2017.0,8.0,9,5,,,,250.0,6.904679999999999,7.945767650399998,,,10.0,2017-08-09 12:00:00
JFK,2017.0,8.0,9,6,,,,310.0,5.7539,6.621473041999999,,,10.0,2017-08-09 13:00:00
JFK,2017.0,8.0,9,7,,,,320.0,6.904679999999999,7.945767650399998,,,10.0,2017-08-09 14:00:00
JFK,2017.0,8.0,9,8,,,,340.0,4.60312,5.297178433599999,,,10.0,2017-08-09 15:00:00
JFK,2017.0,8.0,9,9,,,,350.0,4.60312,5.297178433599999,,,10.0,2017-08-09 16:00:00
JFK,2017.0,8.0,9,10,,,,0.0,0.0,0.0,,,10.0,2017-08-09 17:00:00
JFK,2017.0,8.0,9,11,,,,340.0,5.7539,6.621473041999999,,,9.0,2017-08-09 18:00:00
JFK,2017.0,8.0,9,12,,,,360.0,5.7539,6.621473041999999,,,10.0,2017-08-09 19:00:00
JFK,2017.0,8.0,9,13,,,,0.0,0.0,0.0,,,10.0,2017-08-09 20:00:00
JFK,2017.0,8.0,9,14,,,,360.0,10.357019999999999,11.918651475599997,,,10.0,2017-08-09 21:00:00
JFK,2017.0,8.0,9,15,,,,360.0,8.05546,9.2700622588,,,10.0,2017-08-09 22:00:00
JFK,2017.0,8.0,9,16,,,,20.0,8.05546,9.2700622588,,,10.0,2017-08-09 23:00:00
JFK,2017.0,8.0,9,17,,,,160.0,12.658579999999999,14.567240692399997,,,10.0,2017-08-10 00:00:00
JFK,2017.0,8.0,9,18,,,,180.0,12.658579999999999,14.567240692399997,,,10.0,2017-08-10 01:00:00
JFK,2017.0,8.0,9,19,,,,180.0,11.5078,13.242946083999998,,,10.0,2017-08-10 02:00:00
JFK,2017.0,8.0,9,20,,,,180.0,8.05546,9.2700622588,,,10.0,2017-08-10 03:00:00
JFK,2017.0,8.0,9,21,,,,170.0,9.20624,10.594356867199998,,,10.0,2017-08-10 04:00:00
JFK,2017.0,8.0,9,22,,,,180.0,12.658579999999999,14.567240692399997,,,10.0,2017-08-10 05:00:00
JFK,2017.0,8.0,9,23,,,,180.0,8.05546,9.2700622588,,,10.0,2017-08-10 06:00:00
JFK,2017.0,8.0,10,0,,,,170.0,10.357019999999999,11.918651475599997,,,10.0,2017-08-10 07:00:00
JFK,2017.0,8.0,10,1,,,,190.0,10.357019999999999,11.918651475599997,,,10.0,2017-08-10 08:00:00
JFK,2017.0,8.0,10,2,,,,200.0,8.05546,9.2700622588,,,10.0,2017-08-10 09:00:00
JFK,2017.0,8.0,10,3,,,,190.0,8.05546,9.2700622588,,,10.0,2017-08-10 10:00:00
JFK,2017.0,8.0,10,4,,,,220.0,5.7539,6.621473041999999,,,10.0,2017-08-10 11:00:00
JFK,2017.0,8.0,10,5,,,,210.0,6.904679999999999,7.945767650399998,,,10.0,2017-08-10 12:00:00
JFK,2017.0,8.0,10,6,,,,210.0,6.904679999999999,7.945767650399998,,,10.0,2017-08-10 13:00:00
JFK,2017.0,8.0,10,7,,,,210.0,5.7539,6.621473041999999,,,10.0,2017-08-10 14:00:00
JFK,2017.0,8.0,10,8,,,,220.0,5.7539,6.621473041999999,,,10.0,2017-08-10 15:00:00
JFK,2017.0,8.0,10,9,,,,220.0,5.7539,6.621473041999999,,,10.0,2017-08-10 16:00:00
JFK,2017.0,8.0,10,10,,,,0.0,0.0,0.0,,,10.0,2017-08-10 17:00:00
JFK,2017.0,8.0,10,11,,,,140.0,3.4523399999999995,3.972883825199999,,,5.0,2017-08-10 18:00:00
JFK,2017.0,8.0,10,12,,,,170.0,4.60312,5.297178433599999,,,7.0,2017-08-10 19:00:00
JFK,2017.0,8.0,10,13,,,,170.0,3.4523399999999995,3.972883825199999,,,7.0,2017-08-10 20:00:00
JFK,2017.0,8.0,10,14,,,,190.0,8.05546,9.2700622588,,,10.0,2017-08-10 21:00:00
JFK,2017.0,8.0,10,15,,,,200.0,5.7539,6.621473041999999,,,10.0,2017-08-10 22:00:00
JFK,2017.0,8.0,10,16,,,,180.0,8.05546,9.2700622588,,,10.0,2017-08-10 23:00:00
JFK,2017.0,8.0,10,17,,,,170.0,8.05546,9.2700622588,,,10.0,2017-08-11 00:00:00
JFK,2017.0,8.0,10,18,,,,160.0,12.658579999999999,14.567240692399997,,,10.0,2017-08-11 01:00:00
JFK,2017.0,8.0,10,19,,,,160.0,12.658579999999999,14.567240692399997,,,10.0,2017-08-11 02:00:00
JFK,2017.0,8.0,10,20,,,,170.0,13.809359999999998,15.891535300799996,,,10.0,2017-08-11 03:00:00
JFK,2017.0,8.0,10,21,,,,170.0,11.5078,13.242946083999998,,,10.0,2017-08-11 04:00:00
JFK,2017.0,8.0,10,22,,,,170.0,10.357019999999999,11.918651475599997,,,10.0,2017-08-11 05:00:00
JFK,2017.0,8.0,10,23,,,,180.0,11.5078,13.242946083999998,,,10.0,2017-08-11 06:00:00
JFK,2017.0,8.0,11,0,,,,180.0,9.20624,10.594356867199998,,,10.0,2017-08-11 07:00:00
JFK,2017.0,8.0,11,1,,,,170.0,6.904679999999999,7.945767650399998,,,10.0,2017-08-11 08:00:00
JFK,2017.0,8.0,11,2,,,,190.0,5.7539,6.621473041999999,,,10.0,2017-08-11 09:00:00
JFK,2017.0,8.0,11,3,,,,170.0,5.7539,6.621473041999999,,,10.0,2017-08-11 10:00:00
JFK,2017.0,8.0,11,4,,,,190.0,5.7539,6.621473041999999,,,10.0,2017-08-11 11:00:00
JFK,2017.0,8.0,11,5,,,,170.0,4.60312,5.297178433599999,,,10.0,2017-08-11 12:00:00
JFK,2017.0,8.0,11,6,,,,190.0,3.4523399999999995,3.972883825199999,,,10.0,2017-08-11 13:00:00
JFK,2017.0,8.0,11,7,,,,210.0,5.7539,6.621473041999999,,,10.0,2017-08-11 14:00:00
JFK,2017.0,8.0,11,8,,,,220.0,6.904679999999999,7.945767650399998,,,10.0,2017-08-11 15:00:00
JFK,2017.0,8.0,11,9,,,,220.0,4.60312,5.297178433599999,,,10.0,2017-08-11 16:00:00
JFK,2017.0,8.0,11,10,,,,210.0,4.60312,5.297178433599999,,,10.0,2017-08-11 17:00:00
JFK,2017.0,8.0,11,11,,,,200.0,4.60312,5.297178433599999,,,10.0,2017-08-11 18:00:00
JFK,2017.0,8.0,11,12,,,,200.0,6.904679999999999,7.945767650399998,,,10.0,2017-08-11 19:00:00
JFK,2017.0,8.0,11,13,,,,200.0,8.05546,9.2700622588,,,10.0,2017-08-11 20:00:00
JFK,2017.0,8.0,11,14,,,,180.0,6.904679999999999,7.945767650399998,,,10.0,2017-08-11 21:00:00
JFK,2017.0,8.0,11,15,,,,190.0,6.904679999999999,7.945767650399998,,,10.0,2017-08-11 22:00:00
JFK,2017.0,8.0,11,16,,,,190.0,11.5078,13.242946083999998,,,10.0,2017-08-11 23:00:00
JFK,2017.0,8.0,11,17,,,,170.0,12.658579999999999,14.567240692399997,,,10.0,2017-08-12 00:00:00
JFK,2017.0,8.0,11,18,,,,170.0,13.809359999999998,15.891535300799996,,,10.0,2017-08-12 01:00:00
JFK,2017.0,8.0,11,19,,,,170.0,13.809359999999998,15.891535300799996,,,10.0,2017-08-12 02:00:00
JFK,2017.0,8.0,11,20,,,,160.0,14.960139999999999,17.215829909199996,,,10.0,2017-08-12 03:00:00
JFK,2017.0,8.0,11,21,,,,180.0,17.261699999999998,19.864419125999994,,,10.0,2017-08-12 04:00:00
JFK,2017.0,8.0,11,22,,,,160.0,11.5078,13.242946083999998,,,10.0,2017-08-12 05:00:00
JFK,2017.0,8.0,11,23,,,,160.0,14.960139999999999,17.215829909199996,,,10.0,2017-08-12 06:00:00
JFK,2017.0,8.0,12,0,,,,160.0,11.5078,13.242946083999998,,,10.0,2017-08-12 07:00:00
JFK,2017.0,8.0,12,1,,,,160.0,12.658579999999999,14.567240692399997,,,10.0,2017-08-12 08:00:00
JFK,2017.0,8.0,12,2,,,,160.0,11.5078,13.242946083999998,,,10.0,2017-08-12 09:00:00
JFK,2017.0,8.0,12,3,,,,160.0,9.20624,10.594356867199998,,,10.0,2017-08-12 10:00:00
JFK,2017.0,8.0,12,4,,,,160.0,10.357019999999999,11.918651475599997,,,10.0,2017-08-12 11:00:00
JFK,2017.0,8.0,12,5,,,,170.0,10.357019999999999,11.918651475599997,,,10.0,2017-08-12 12:00:00
JFK,2017.0,8.0,12,6,,,,220.0,5.7539,6.621473041999999,0.04,,2.0,2017-08-12 13:00:00
JFK,2017.0,8.0,12,7,,,,70.0,4.60312,5.297178433599999,,,10.0,2017-08-12 14:00:00
JFK,2017.0,8.0,12,8,,,,90.0,8.05546,9.2700622588,,,10.0,2017-08-12 15:00:00
JFK,2017.0,8.0,12,9,,,,70.0,8.05546,9.2700622588,,,10.0,2017-08-12 16:00:00
JFK,2017.0,8.0,12,10,,,,60.0,5.7539,6.621473041999999,,,10.0,2017-08-12 17:00:00
JFK,2017.0,8.0,12,11,,,,80.0,5.7539,6.621473041999999,,,10.0,2017-08-12 18:00:00
JFK,2017.0,8.0,12,12,,,,30.0,3.4523399999999995,3.972883825199999,,,10.0,2017-08-12 19:00:00
JFK,2017.0,8.0,12,13,,,,0.0,0.0,0.0,,,10.0,2017-08-12 20:00:00
JFK,2017.0,8.0,12,14,,,,110.0,5.7539,6.621473041999999,,,10.0,2017-08-12 21:00:00
JFK,2017.0,8.0,12,15,,,,80.0,4.60312,5.297178433599999,,,10.0,2017-08-12 22:00:00
JFK,2017.0,8.0,12,16,,,,150.0,8.05546,9.2700622588,,,10.0,2017-08-12 23:00:00
JFK,2017.0,8.0,12,17,,,,160.0,8.05546,9.2700622588,,,10.0,2017-08-13 00:00:00
JFK,2017.0,8.0,12,18,,,,170.0,6.904679999999999,7.945767650399998,,,10.0,2017-08-13 01:00:00
JFK,2017.0,8.0,12,19,,,,200.0,8.05546,9.2700622588,,,10.0,2017-08-13 02:00:00
JFK,2017.0,8.0,12,20,,,,170.0,6.904679999999999,7.945767650399998,,,10.0,2017-08-13 03:00:00
JFK,2017.0,8.0,12,21,,,,180.0,8.05546,9.2700622588,,,10.0,2017-08-13 04:00:00
JFK,2017.0,8.0,12,22,,,,150.0,9.20624,10.594356867199998,,,10.0,2017-08-13 05:00:00
JFK,2017.0,8.0,12,23,,,,140.0,10.357019999999999,11.918651475599997,,,10.0,2017-08-13 06:00:00
JFK,2017.0,8.0,13,0,,,,140.0,4.60312,5.297178433599999,,,10.0,2017-08-13 07:00:00
JFK,2017.0,8.0,13,1,,,,180.0,10.357019999999999,11.918651475599997,,,10.0,2017-08-13 08:00:00
JFK,2017.0,8.0,13,2,,,,180.0,12.658579999999999,14.567240692399997,,,10.0,2017-08-13 09:00:00
JFK,2017.0,8.0,13,3,,,,200.0,11.5078,13.242946083999998,,,10.0,2017-08-13 10:00:00
JFK,2017.0,8.0,13,4,,,,200.0,11.5078,13.242946083999998,,,10.0,2017-08-13 11:00:00
JFK,2017.0,8.0,13,5,,,,190.0,9.20624,10.594356867199998,,,10.0,2017-08-13 12:00:00
JFK,2017.0,8.0,13,6,,,,220.0,5.7539,6.621473041999999,,,10.0,2017-08-13 13:00:00
JFK,2017.0,8.0,13,7,,,,220.0,4.60312,5.297178433599999,,,10.0,2017-08-13 14:00:00
JFK,2017.0,8.0,13,8,,,,270.0,6.904679999999999,7.945767650399998,,,10.0,2017-08-13 15:00:00
JFK,2017.0,8.0,13,9,,,,230.0,5.7539,6.621473041999999,,,10.0,2017-08-13 16:00:00
JFK,2017.0,8.0,13,10,,,,290.0,6.904679999999999,7.945767650399998,,,10.0,2017-08-13 17:00:00
JFK,2017.0,8.0,13,11,,,,330.0,5.7539,6.621473041999999,,,10.0,2017-08-13 18:00:00
JFK,2017.0,8.0,13,12,,,,330.0,10.357019999999999,11.918651475599997,,,10.0,2017-08-13 19:00:00
JFK,2017.0,8.0,13,13,,,,330.0,11.5078,13.242946083999998,,,10.0,2017-08-13 20:00:00
JFK,2017.0,8.0,13,14,,,,350.0,12.658579999999999,14.567240692399997,,,10.0,2017-08-13 21:00:00
JFK,2017.0,8.0,13,15,,,,340.0,10.357019999999999,11.918651475599997,,,10.0,2017-08-13 22:00:00
JFK,2017.0,8.0,13,16,,,,340.0,10.357019999999999,11.918651475599997,,,10.0,2017-08-13 23:00:00
JFK,2017.0,8.0,13,17,,,,350.0,10.357019999999999,11.918651475599997,,,10.0,2017-08-14 00:00:00
JFK,2017.0,8.0,13,18,,,,340.0,10.357019999999999,11.918651475599997,,,10.0,2017-08-14 01:00:00
JFK,2017.0,8.0,13,19,,,,320.0,11.5078,13.242946083999998,,,10.0,2017-08-14 02:00:00
JFK,2017.0,8.0,13,20,,,,310.0,11.5078,13.242946083999998,,,10.0,2017-08-14 03:00:00
JFK,2017.0,8.0,13,21,,,,340.0,10.357019999999999,11.918651475599997,,,10.0,2017-08-14 04:00:00
JFK,2017.0,8.0,13,22,,,,310.0,10.357019999999999,11.918651475599997,,,10.0,2017-08-14 05:00:00
JFK,2017.0,8.0,13,23,,,,300.0,9.20624,10.594356867199998,,,10.0,2017-08-14 06:00:00
JFK,2017.0,8.0,14,0,,,,320.0,5.7539,6.621473041999999,,,10.0,2017-08-14 07:00:00
JFK,2017.0,8.0,14,1,,,,0.0,0.0,0.0,,,10.0,2017-08-14 08:00:00
JFK,2017.0,8.0,14,2,,,,320.0,4.60312,5.297178433599999,,,10.0,2017-08-14 09:00:00
JFK,2017.0,8.0,14,3,,,,30.0,4.60312,5.297178433599999,,,10.0,2017-08-14 10:00:00
JFK,2017.0,8.0,14,4,,,,0.0,0.0,0.0,,,10.0,2017-08-14 11:00:00
JFK,2017.0,8.0,14,5,,,,0.0,0.0,0.0,,,10.0,2017-08-14 12:00:00
JFK,2017.0,8.0,14,6,,,,0.0,0.0,0.0,,,10.0,2017-08-14 13:00:00
JFK,2017.0,8.0,14,7,,,,70.0,3.4523399999999995,3.972883825199999,,,10.0,2017-08-14 14:00:00
JFK,2017.0,8.0,14,8,,,,30.0,4.60312,5.297178433599999,,,10.0,2017-08-14 15:00:00
JFK,2017.0,8.0,14,9,,,,50.0,4.60312,5.297178433599999,,,10.0,2017-08-14 16:00:00
JFK,2017.0,8.0,14,10,,,,40.0,5.7539,6.621473041999999,,,10.0,2017-08-14 17:00:00
JFK,2017.0,8.0,14,11,,,,40.0,6.904679999999999,7.945767650399998,,,10.0,2017-08-14 18:00:00
JFK,2017.0,8.0,14,12,,,,60.0,8.05546,9.2700622588,,,10.0,2017-08-14 19:00:00
JFK,2017.0,8.0,14,13,,,,70.0,5.7539,6.621473041999999,,,10.0,2017-08-14 20:00:00
JFK,2017.0,8.0,14,14,,,,100.0,8.05546,9.2700622588,,,10.0,2017-08-14 21:00:00
JFK,2017.0,8.0,14,15,,,,130.0,9.20624,10.594356867199998,,,10.0,2017-08-14 22:00:00
JFK,2017.0,8.0,14,16,,,,140.0,8.05546,9.2700622588,,,10.0,2017-08-14 23:00:00
JFK,2017.0,8.0,14,17,,,,140.0,8.05546,9.2700622588,,,10.0,2017-08-15 00:00:00
JFK,2017.0,8.0,14,18,,,,180.0,6.904679999999999,7.945767650399998,,,10.0,2017-08-15 01:00:00
JFK,2017.0,8.0,14,19,,,,180.0,6.904679999999999,7.945767650399998,,,10.0,2017-08-15 02:00:00
JFK,2017.0,8.0,14,20,,,,170.0,6.904679999999999,7.945767650399998,,,10.0,2017-08-15 03:00:00
JFK,2017.0,8.0,14,21,,,,170.0,9.20624,10.594356867199998,,,10.0,2017-08-15 04:00:00
JFK,2017.0,8.0,14,22,,,,180.0,9.20624,10.594356867199998,,,10.0,2017-08-15 05:00:00
JFK,2017.0,8.0,14,23,,,,160.0,8.05546,9.2700622588,,,10.0,2017-08-15 06:00:00
JFK,2017.0,8.0,15,0,,,,170.0,10.357019999999999,11.918651475599997,,,10.0,2017-08-15 07:00:00
JFK,2017.0,8.0,15,1,,,,180.0,8.05546,9.2700622588,,,10.0,2017-08-15 08:00:00
JFK,2017.0,8.0,15,2,,,,180.0,9.20624,10.594356867199998,,,10.0,2017-08-15 09:00:00
JFK,2017.0,8.0,15,3,,,,200.0,8.05546,9.2700622588,,,10.0,2017-08-15 10:00:00
JFK,2017.0,8.0,15,4,,,,190.0,9.20624,10.594356867199998,,,10.0,2017-08-15 11:00:00
JFK,2017.0,8.0,15,5,,,,200.0,6.904679999999999,7.945767650399998,,,10.0,2017-08-15 12:00:00
JFK,2017.0,8.0,15,6,,,,210.0,5.7539,6.621473041999999,,,10.0,2017-08-15 13:00:00
JFK,2017.0,8.0,15,7,,,,290.0,5.7539,6.621473041999999,0.05,,4.0,2017-08-15 14:00:00
JFK,2017.0,8.0,15,8,,,,320.0,3.4523399999999995,3.972883825199999,,,10.0,2017-08-15 15:00:00
JFK,2017.0,8.0,15,9,,,,20.0,4.60312,5.297178433599999,0.01,,5.0,2017-08-15 16:00:00
JFK,2017.0,8.0,15,10,,,,50.0,5.7539,6.621473041999999,,,10.0,2017-08-15 17:00:00
JFK,2017.0,8.0,15,11,,,,80.0,3.4523399999999995,3.972883825199999,,,10.0,2017-08-15 18:00:00
JFK,2017.0,8.0,15,12,,,,70.0,3.4523399999999995,3.972883825199999,,,9.0,2017-08-15 19:00:00
JFK,2017.0,8.0,15,13,,,,150.0,3.4523399999999995,3.972883825199999,,,10.0,2017-08-15 20:00:00
JFK,2017.0,8.0,15,14,,,,130.0,9.20624,10.594356867199998,,,10.0,2017-08-15 21:00:00
JFK,2017.0,8.0,15,15,,,,120.0,9.20624,10.594356867199998,,,10.0,2017-08-15 22:00:00
JFK,2017.0,8.0,15,16,,,,130.0,8.05546,9.2700622588,,,8.0,2017-08-15 23:00:00
JFK,2017.0,8.0,15,17,,,,120.0,5.7539,6.621473041999999,,,4.0,2017-08-16 00:00:00
JFK,2017.0,8.0,15,18,,,,180.0,8.05546,9.2700622588,0.01,,4.0,2017-08-16 01:00:00
JFK,2017.0,8.0,15,19,,,,170.0,5.7539,6.621473041999999,0.01,,10.0,2017-08-16 02:00:00
JFK,2017.0,8.0,15,20,,,,180.0,5.7539,6.621473041999999,,,10.0,2017-08-16 03:00:00
JFK,2017.0,8.0,15,21,,,,180.0,5.7539,6.621473041999999,,,8.0,2017-08-16 04:00:00
JFK,2017.0,8.0,15,22,,,,170.0,5.7539,6.621473041999999,,,10.0,2017-08-16 05:00:00
JFK,2017.0,8.0,15,23,,,,140.0,3.4523399999999995,3.972883825199999,,,10.0,2017-08-16 06:00:00
JFK,2017.0,8.0,16,0,,,,140.0,5.7539,6.621473041999999,,,10.0,2017-08-16 07:00:00
JFK,2017.0,8.0,16,1,,,,130.0,5.7539,6.621473041999999,,,10.0,2017-08-16 08:00:00
JFK,2017.0,8.0,16,2,,,,0.0,0.0,0.0,,,9.0,2017-08-16 09:00:00
JFK,2017.0,8.0,16,3,,,,150.0,5.7539,6.621473041999999,,,10.0,2017-08-16 10:00:00
JFK,2017.0,8.0,16,4,,,,160.0,3.4523399999999995,3.972883825199999,,,9.0,2017-08-16 11:00:00
JFK,2017.0,8.0,16,5,,,,190.0,3.4523399999999995,3.972883825199999,,,8.0,2017-08-16 12:00:00
JFK,2017.0,8.0,16,6,,,,210.0,3.4523399999999995,3.972883825199999,,,8.0,2017-08-16 13:00:00
JFK,2017.0,8.0,16,7,,,,220.0,6.904679999999999,7.945767650399998,,,8.0,2017-08-16 14:00:00
JFK,2017.0,8.0,16,8,,,,250.0,6.904679999999999,7.945767650399998,,,5.0,2017-08-16 15:00:00
JFK,2017.0,8.0,16,9,,,,280.0,6.904679999999999,7.945767650399998,,,6.0,2017-08-16 16:00:00
JFK,2017.0,8.0,16,10,,,,300.0,6.904679999999999,7.945767650399998,,,6.0,2017-08-16 17:00:00
JFK,2017.0,8.0,16,11,,,,310.0,6.904679999999999,7.945767650399998,,,5.0,2017-08-16 18:00:00
JFK,2017.0,8.0,16,12,,,,300.0,6.904679999999999,7.945767650399998,,,9.0,2017-08-16 19:00:00
JFK,2017.0,8.0,16,13,,,,360.0,10.357019999999999,11.918651475599997,,,10.0,2017-08-16 20:00:00
JFK,2017.0,8.0,16,14,,,,330.0,5.7539,6.621473041999999,,,10.0,2017-08-16 21:00:00
JFK,2017.0,8.0,16,15,,,,360.0,5.7539,6.621473041999999,,,10.0,2017-08-16 22:00:00
JFK,2017.0,8.0,16,16,,,,310.0,9.20624,10.594356867199998,,,10.0,2017-08-16 23:00:00
JFK,2017.0,8.0,16,17,,,,330.0,11.5078,13.242946083999998,,,10.0,2017-08-17 00:00:00
JFK,2017.0,8.0,16,18,,,,20.0,10.357019999999999,11.918651475599997,,,10.0,2017-08-17 01:00:00
JFK,2017.0,8.0,16,19,,,,350.0,13.809359999999998,15.891535300799996,,,10.0,2017-08-17 02:00:00
JFK,2017.0,8.0,16,20,,,,340.0,6.904679999999999,7.945767650399998,,,10.0,2017-08-17 03:00:00
JFK,2017.0,8.0,16,21,,,,280.0,12.658579999999999,14.567240692399997,,,10.0,2017-08-17 04:00:00
JFK,2017.0,8.0,16,22,,,,230.0,4.60312,5.297178433599999,,,10.0,2017-08-17 05:00:00
JFK,2017.0,8.0,16,23,,,,60.0,8.05546,9.2700622588,,,10.0,2017-08-17 06:00:00
JFK,2017.0,8.0,17,0,,,,180.0,8.05546,9.2700622588,,,10.0,2017-08-17 07:00:00
JFK,2017.0,8.0,17,1,,,,180.0,6.904679999999999,7.945767650399998,,,10.0,2017-08-17 08:00:00
JFK,2017.0,8.0,17,2,,,,90.0,3.4523399999999995,3.972883825199999,,,10.0,2017-08-17 09:00:00
JFK,2017.0,8.0,17,3,,,,0.0,0.0,0.0,,,10.0,2017-08-17 10:00:00
JFK,2017.0,8.0,17,4,,,,360.0,3.4523399999999995,3.972883825199999,,,10.0,2017-08-17 11:00:00
JFK,2017.0,8.0,17,5,,,,360.0,3.4523399999999995,3.972883825199999,,,8.0,2017-08-17 12:00:00
JFK,2017.0,8.0,17,6,,,,10.0,8.05546,9.2700622588,,,10.0,2017-08-17 13:00:00
JFK,2017.0,8.0,17,7,,,,20.0,8.05546,9.2700622588,,,10.0,2017-08-17 14:00:00
JFK,2017.0,8.0,17,8,,,,20.0,9.20624,10.594356867199998,,,10.0,2017-08-17 15:00:00
JFK,2017.0,8.0,17,9,,,,360.0,6.904679999999999,7.945767650399998,,,10.0,2017-08-17 16:00:00
JFK,2017.0,8.0,17,10,,,,10.0,8.05546,9.2700622588,,,10.0,2017-08-17 17:00:00
JFK,2017.0,8.0,17,11,,,,20.0,5.7539,6.621473041999999,,,10.0,2017-08-17 18:00:00
JFK,2017.0,8.0,17,12,,,,30.0,6.904679999999999,7.945767650399998,,,10.0,2017-08-17 19:00:00
JFK,2017.0,8.0,17,13,,,,60.0,9.20624,10.594356867199998,,,10.0,2017-08-17 20:00:00
JFK,2017.0,8.0,17,14,,,,100.0,5.7539,6.621473041999999,,,10.0,2017-08-17 21:00:00
JFK,2017.0,8.0,17,15,,,,110.0,10.357019999999999,11.918651475599997,,,10.0,2017-08-17 22:00:00
JFK,2017.0,8.0,17,16,,,,110.0,10.357019999999999,11.918651475599997,,,10.0,2017-08-17 23:00:00
JFK,2017.0,8.0,17,17,,,,120.0,12.658579999999999,14.567240692399997,,,10.0,2017-08-18 00:00:00
JFK,2017.0,8.0,17,18,,,,120.0,10.357019999999999,11.918651475599997,,,10.0,2017-08-18 01:00:00
JFK,2017.0,8.0,17,19,,,,140.0,11.5078,13.242946083999998,,,10.0,2017-08-18 02:00:00
JFK,2017.0,8.0,17,20,,,,140.0,12.658579999999999,14.567240692399997,,,10.0,2017-08-18 03:00:00
JFK,2017.0,8.0,17,21,,,,140.0,10.357019999999999,11.918651475599997,,,10.0,2017-08-18 04:00:00
JFK,2017.0,8.0,17,22,,,,140.0,10.357019999999999,11.918651475599997,,,10.0,2017-08-18 05:00:00
JFK,2017.0,8.0,17,23,,,,130.0,9.20624,10.594356867199998,,,10.0,2017-08-18 06:00:00
JFK,2017.0,8.0,18,0,,,,130.0,8.05546,9.2700622588,,,10.0,2017-08-18 07:00:00
